Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A3 Sequest HT,# Peptides (by Search Engine): A3 Sequest HT,Biological Process,Cellular Component,Molecular Function,Pfam IDs,Entrez Gene ID,Gene ID,Gene Symbol,WikiPathways,Ensembl Gene ID,Reactome Pathways,# Protein Pathway Groups,# Razor Peptides,Abundance Ratio: (T02) / (T01),Abundance Ratio: (T03) / (T01),Abundance Ratio: (T06) / (T03),Abundance Ratio: (T05) / (T04),Abundance Ratio: (T06) / (T04),Abundance Ratio: (T07) / (T04),Abundance Ratio Adj. P-Value: (T02) / (T01),Abundance Ratio Adj. P-Value: (T03) / (T01),Abundance Ratio Adj. P-Value: (T06) / (T03),Abundance Ratio Adj. P-Value: (T05) / (T04),Abundance Ratio Adj. P-Value: (T06) / (T04),Abundance Ratio Adj. P-Value: (T07) / (T04),Abundances (Grouped): T01,Abundances (Grouped): T02,Abundances (Grouped): T03,Abundances (Grouped): T04,Abundances (Grouped): T05,Abundances (Grouped): T06,Abundances (Grouped): T07,Abundances (Grouped) CV [%]: T01,Abundances (Grouped) CV [%]: T02,Abundances (Grouped) CV [%]: T03,Abundances (Grouped) CV [%]: T04,Abundances (Grouped) CV [%]: T05,Abundances (Grouped) CV [%]: T06,Abundances (Grouped) CV [%]: T07,S01_T01,S02_T01,S03_T01,S04_T01,S05_T01,S06_T01,S07_T01,S08_T01,S09_T01,S010_T01,S01_T02,S02_T02,S03_T02,S04_T02,S05_T02,S06_T02,S07_T02,S08_T02,S09_T02,S010_T02,S01_T03,S02_T03,S03_T03,S04_T03,S05_T03,S06_T03,S07_T03,S08_T03,S09_T03,S010_T03,S01_T04,S02_T04,S03_T04,S04_T04,S05_T04,S06_T04,S07_T04,S08_T04,S09_T04,S010_T04,S01_T05,S02_T05,S03_T05,S04_T05,S05_T05,S06_T05,S07_T05,S08_T05,S09_T05,S010_T05,S01_T06,S02_T06,S03_T06,S04_T06,S05_T06,S06_T06,S07_T06,S08_T06,S09_T06,S010_T06,S01_T07,S03_T07,S04_T07,S05_T07,S06_T07,S07_T07,S08_T07,S09_T07,S010_T07,"Found in Sample: [S1] F1: Sample, T01","Found in Sample: [S10] F10: Sample, T01","Found in Sample: [S16] F16: Sample, T01","Found in Sample: [S23] F23: Sample, T01","Found in Sample: [S30] F30: Sample, T01","Found in Sample: [S37] F37: Sample, T01","Found in Sample: [S44] F44: Sample, T01","Found in Sample: [S51] F51: Sample, T01","Found in Sample: [S58] F58: Sample, T01","Found in Sample: [S65] F65: Sample, T01","Found in Sample: [S2] F2: Sample, T02","Found in Sample: [S11] F11: Sample, T02","Found in Sample: [S17] F17: Sample, T02","Found in Sample: [S24] F24: Sample, T02","Found in Sample: [S31] F31: Sample, T02","Found in Sample: [S38] F38: Sample, T02","Found in Sample: [S45] F45: Sample, T02","Found in Sample: [S52] F52: Sample, T02","Found in Sample: [S59] F59: Sample, T02","Found in Sample: [S66] F66: Sample, T02","Found in Sample: [S3] F3: Sample, T03","Found in Sample: [S4] F4: Sample, T03","Found in Sample: [S12] F12: Sample, T03","Found in Sample: [S18] F18: Sample, T03","Found in Sample: [S25] F25: Sample, T03","Found in Sample: [S32] F32: Sample, T03","Found in Sample: [S39] F39: Sample, T03","Found in Sample: [S46] F46: Sample, T03","Found in Sample: [S53] F53: Sample, T03","Found in Sample: [S60] F60: Sample, T03","Found in Sample: [S67] F67: Sample, T03","Found in Sample: [S5] F5: Sample, T04","Found in Sample: [S6] F6: Sample, T04","Found in Sample: [S13] F13: Sample, T04","Found in Sample: [S19] F19: Sample, T04","Found in Sample: [S26] F26: Sample, T04","Found in Sample: [S33] F33: Sample, T04","Found in Sample: [S40] F40: Sample, T04","Found in Sample: [S47] F47: Sample, T04","Found in Sample: [S54] F54: Sample, T04","Found in Sample: [S61] F61: Sample, T04","Found in Sample: [S68] F68: Sample, T04","Found in Sample: [S7] F7: Sample, T05","Found in Sample: [S20] F20: Sample, T05","Found in Sample: [S27] F27: Sample, T05","Found in Sample: [S34] F34: Sample, T05","Found in Sample: [S41] F41: Sample, T05","Found in Sample: [S48] F48: Sample, T05","Found in Sample: [S55] F55: Sample, T05","Found in Sample: [S62] F62: Sample, T05","Found in Sample: [S69] F69: Sample, T05","Found in Sample: [S8] F8: Sample, T06","Found in Sample: [S14] F14: Sample, T06","Found in Sample: [S21] F21: Sample, T06","Found in Sample: [S28] F28: Sample, T06","Found in Sample: [S35] F35: Sample, T06","Found in Sample: [S42] F42: Sample, T06","Found in Sample: [S49] F49: Sample, T06","Found in Sample: [S56] F56: Sample, T06","Found in Sample: [S63] F63: Sample, T06","Found in Sample: [S70] F70: Sample, T06","Found in Sample: [S9] F9: Sample, T07","Found in Sample: [S15] F15: Sample, T07","Found in Sample: [S22] F22: Sample, T07","Found in Sample: [S29] F29: Sample, T07","Found in Sample: [S36] F36: Sample, T07","Found in Sample: [S43] F43: Sample, T07","Found in Sample: [S50] F50: Sample, T07","Found in Sample: [S57] F57: Sample, T07","Found in Sample: [S64] F64: Sample, T07","Found in Sample: [S71] F71: Sample, T07",# Protein Groups
FALSE,High,Master Protein,NP_115961.2,ribonuclease 7 precursor [Homo sapiens],0.001,24.665,44,6,97,6,156,17.4,9.66,50.59,6,,,,,,NP_115961.2,,,,,0,0,1.129,0.652,1.2,0.321,0.553,0.685,1,1,1,1,1,1,109.3,123.4,71.3,154.8,49.7,85.6,106,73.59,73.79,91.28,115.53,134.51,117.94,90.43,4191873.891,5663816.736,7408327.317,3886256.813,2933630.963,1100205.046,3445828.1,13661583.37,7423246.143,1116069.523,2688443.76,2569094.839,12840107.41,6508440.687,4844654.273,519765.0452,4286675.159,8577680.106,11818873.99,2172365.108,2545477.672,2633113.609,1200449.503,4821481.697,2205568.477,2020275.291,9893408.334,5442937.394,13020685.42,575183.9318,34165019.06,4118241.571,3955869.561,5717124.296,708808.445,6353508.64,8600355.989,8261960.628,21962671.78,1430388.491,4332195.262,2511088.127,12089.97546,1816556.788,1467830.881,796736.9377,3139544.977,7653058.834,19479986.11,1834496.338,1048428.924,2747677.631,3977772.312,12261988.84,651334.7916,1294057.456,6950721.993,22606346.88,23647911.75,883798.0343,5457247.721,3083087.169,9756498.678,587468.7863,3350408.257,4576330.592,6648163.026,16767370.31,715168.6272,High,High,Peak Found,High,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,High,High,High,Peak Found,High,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,High,High,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,1
FALSE,High,Master Protein,NP_003869.1,gamma-glutamyl hydrolase precursor [Homo sapiens],0.002,24.657,26,8,60,8,318,35.9,7.11,37.63,8,other metabolic processes,non-structural extracellular;other cytoplasmic organelle;other cell component,other molecular function,"Pf00117, Pf07722",8836,hsa:8836; NP_003869.1; Q92820,GGH,Fluoropyrimidine activity,ENSG00000137563,Neutrophil degranulation,2,0,1.265,1.1,1.028,1.851,1.111,0.645,1,1,1,1,1,1,86.9,109.9,95.6,88.4,163.8,98.3,57.1,159.55,80.16,113.47,62.52,139.17,111.82,246,9214869.436,61179971.82,2208960.119,15047966.01,7135476.38,1731394.181,4271160.08,7451418.134,3858047.829,903208.0686,1673525.677,19629562.23,947627.7017,3227381.054,15927620.34,16317898.78,18662600.33,4677140.304,10421993.25,2924948.999,16703932.57,7715772.414,4485623.572,12651988.32,10860349.12,634472.2126,6071072.722,4399449.459,39208938.47,2325572.719,5497376.476,11282984.39,5617501.699,13823274.99,2926699.048,2930663.033,5886796.966,4966750.458,11345340.92,6443165.838,4053543.997,39184414.14,1819158.306,42205816.19,27859263.73,10400731.46,120387030.8,7116045.439,7130161.938,21142337.06,1739867.835,6512628.992,475700.7079,38381580.86,63336984.61,3428120.692,54426231.9,4315549.928,7495479.885,5200135.911,523877.1222,751986.3298,147550656.1,12514071.03,2765391.791,6676884.155,3759907.532,3492838.478,396182.5833,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,Peak Found,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,1
FALSE,High,Master Protein,NP_001095886.1,kininogen-1 isoform 1 precursor [Homo sapiens],0.002,24.609,13,7,25,7,644,71.9,6.81,33.08,7,stress response;signal transduction;other biological processes,plasma membrane;other membranes;ER/Golgi;other cell component,signal transduction activity or receptor binding;enzyme regulator activity;other molecular function,Pf00031,3827,A8K474; B2RCR2; C9JEX1; hsa:3827; NP_001095886.1; P01042; P01043; Q53EQ0; Q6PAU9; Q7M4P1,KNG1,Vitamin D receptor pathway; Cells and molecules involved in local acute inflammatory response ; RAS and bradykinin pathways in COVID-19; ACE inhibitor pathway; Complement and coagulation cascades,ENSG00000113889,G alpha (q) signalling events; G alpha (i) signalling events; Platelet degranulation ; Peptide ligand-binding receptors; Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation; Intrinsic Pathway of Fibrin Clot Formation,12,0,0.329,1.902,1.823,0.799,1.538,0.406,1,1,1,1,1,1,60,19.7,114.1,135.3,108,208,54.9,183.33,108.6,65.09,94.01,60.85,75.15,58.02,,2422956.242,582188.57,218116.6719,2922882.314,926261.8045,933800.0747,19175597.27,767806.7771,,271643.6426,664812.8395,,2727102.087,250036.5542,,291576.9312,,1932079.907,306064.4009,2061184.949,2313354.918,,1291733.386,1735042.205,1534836.854,3595844.666,1802905.871,5455615.891,1089475.159,2215046.208,706552.1577,1176679.658,2097308.623,3124175.552,1166742.692,2772201.555,6892459.645,9604204.325,996958.3219,3119536.811,961028.2204,3288527.915,1675091.454,,,384059.3877,3172609.361,1520909.75,755815.2458,4090437.939,722523.7019,3225000.454,992986.3613,,,,6216068.919,4692754.801,410964.6902,851617.919,,1543594.583,166119.4217,,409048.8508,1511856.808,1140676.279,,Not Found,High,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Not Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Not Found,Peak Found,High,Peak Found,Not Found,1
FALSE,High,Master Protein,NP_001020092.1,60S ribosomal protein L9 [Homo sapiens],0.002,24.514,42,7,61,7,192,21.9,9.95,78.67,7,protein metabolism;other metabolic processes,cytosol;translational apparatus;other cell component,nucleic acid binding activity;other molecular function,Pf00347,6133,hsa:6133; NP_001020092.1; P32969,RPL9; RPL9P7; RPL9P8; RPL9P9,Cytoplasmic ribosomal proteins,ENSG00000163682,Regulation of expression of SLITs and ROBOs; L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Major pathway of rRNA processing in the nucleolus and cytosol; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); SRP-dependent cotranslational protein targeting to membrane; Viral mRNA Translation; Response of EIF2AK4 (GCN2) to amino acid deficiency; Peptide chain elongation; Selenocysteine synthesis; Eukaryotic Translation Termination; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),14,0,1.396,1.01,2.085,4.36,1.401,7.349,1,1,1,1,1,1,28.4,39.7,28.7,42.7,186.4,59.9,314.2,206.55,175.34,161,141.39,174.28,189.12,131.28,28656965,396788.7696,810753.5791,53786124.31,115239.287,1153704.037,420986.4162,183193947.7,6153385.042,3012388.775,712159.1823,346717.7616,769857.9686,81485968.85,1691512.149,657875.5295,12351774.52,17750398.46,122096256,4001328.636,1309994.659,9568333.596,366291.8992,33004684.81,1362144.73,1075402.738,60931464.04,10947436.14,7182246.442,1335818.675,759809.6403,11120046.96,,2543493.935,3087775.525,5873382.552,1413474.02,10086144.4,33564323.48,2383400.109,108293335.9,646030.5981,397332.7334,2441647.547,6613283.617,745349.199,93555285.88,12219108.85,12920997.09,342450242.1,101869229.7,85142676.26,4481149.441,11705482.69,2188797.107,893348.9355,1941958.731,20142681.18,15681370.47,3439070.547,123704457.1,5750275.03,3670301.666,56128435.15,30843657.83,229362172.9,9105367.72,13753046.64,1069208.438,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,1
FALSE,High,Master Protein,NP_000628.2,"glutathione reductase, mitochondrial isoform 1 precursor [Homo sapiens]",0.002,24.485,15,7,70,7,522,56.2,8.5,81.65,7,other metabolic processes;stress response;other biological processes,plasma membrane;other membranes;cytosol;mitochondrion,other molecular function,"Pf00070, Pf02852",2936,C8KIL8; C8KIL9; C8KIM0; D3DSV3; hsa:2936; NP_000628.2; P00390; Q7Z5C9; Q9NP63,GSR,"Glutathione metabolism; Selenium micronutrient network; Trans-sulfuration, one-carbon metabolism and related pathways; Nuclear receptors meta-pathway; NRF2 pathway; Amino acid metabolism; One-carbon metabolism and related pathways; Oxidative stress response; Vitamin D-sensitive calcium signaling in depression; Sulfation biotransformation reaction; Metapathway biotransformation Phase I and II",ENSG00000104687,,11,0,1.626,0.908,5.663,1.91,2.281,1.321,1,1,1,1,1,1,38.4,62.5,34.9,86.6,165.5,197.6,114.5,177.25,81.28,154.57,94.43,59.32,125.84,93.95,,6192020.348,,7686548.275,2777285.537,1944634.953,48867892.97,699140.422,319686.7264,4861664.621,3932749.576,19480412.29,256548.2969,4030042.054,19883048.18,13121827.21,12590058.06,8084090.685,1876594.306,4414594.96,11053584.58,3259066.571,,1732549.59,3415166.602,498936.3004,44007857,2734938.101,10530144.31,7055376.888,2492816.281,10591088.95,,3716229.981,23959762.55,18926005.88,37386704.2,6478567.086,15661737.36,3998176.311,28423276.83,126021819.7,5749998.218,14128365.52,34523309.97,32497986.01,31055657.39,15822857.08,10031786.38,6153289.605,2754393.589,48546587.52,17143072.56,4249590.118,53560026.22,28025331.04,27172571.83,15625831.03,20824718.49,785774.2319,2621838.831,2121702.491,8185610.186,40545316.82,18084158.99,28825793.02,14219648.09,8423577.002,3903438.215,Not Found,High,Not Found,High,High,Peak Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,Peak Found,High,Not Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,High,High,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,Peak Found,High,Peak Found,Peak Found,High,High,High,High,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,1
FALSE,High,Master Protein,NP_000974.1,60S ribosomal protein L22 [Homo sapiens],0.002,24.459,57,7,131,6,128,14.8,9.19,234.35,7,protein metabolism;other metabolic processes;other biological processes,cytosol;translational apparatus;nucleus;other cell component,other molecular function,Pf01776,6146,B2R495; hsa:6146; NP_000974.1; P35268; Q6IBD1,RPL22,Cytoplasmic ribosomal proteins,ENSG00000116251,Regulation of expression of SLITs and ROBOs; L13a-mediated translational silencing of Ceruloplasmin expression; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Major pathway of rRNA processing in the nucleolus and cytosol; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); SRP-dependent cotranslational protein targeting to membrane; Viral mRNA Translation; Response of EIF2AK4 (GCN2) to amino acid deficiency; Peptide chain elongation; Selenocysteine synthesis; Eukaryotic Translation Termination; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),14,1,0.817,1.063,1.112,0.988,1.11,0.605,1,1,1,1,1,1,102.6,83.8,109,109.3,108,121.2,66.1,73.66,120,115.97,75.29,97.92,104.62,116.71,10937360.86,13705833.78,3518817.21,3306139.242,4518359.418,1293710.517,1060650.844,6507414.804,8312557.92,,1146580.177,2904737.035,18274782.64,3719592.429,1236116.003,1351792.413,3662151.482,5539719.133,29565095.01,10238473.42,5298923.986,3537982.617,,16985034.57,4750527.403,1411653.932,7790216.651,4855886.772,30536403.97,2573121.891,3439973.106,1284125,9918572.242,5888561.051,4813209.034,8859647.727,8469587.174,3204005.917,18142882.57,2829693.276,8277248.476,2036512.849,1310429.62,7389136.202,4201986.363,2403993.134,4757453.047,11026415.09,26317430.59,4082275.176,2378425.792,3467628.419,454812.9295,10000720.26,6685036.713,1810111.851,9060274.058,6880634.389,25122103.35,4267198.82,5987281.964,705495.9444,4236472,1672028.115,1619583.773,2447911.532,7286533.619,20228054.13,1739912.824,High,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,High,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,Peak Found,High,High,High,High,Peak Found,High,Not Found,High,High,Peak Found,Peak Found,High,High,Peak Found,High,High,Peak Found,Peak Found,High,High,High,Peak Found,High,High,Peak Found,High,Peak Found,High,High,High,Peak Found,High,High,High,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,High,High,High,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,1
FALSE,High,Master Protein,NP_062427.1,protein S100-A4 [Homo sapiens],0.002,24.447,41,6,180,6,101,11.7,6.11,81.98,6,signal transduction;other biological processes,non-structural extracellular;cytosol;nucleus;other cell component,signal transduction activity or receptor binding;cytoskeletal activity;other molecular function,Pf01023,6275,A8K7R8; D3DV46; hsa:6275; NP_062427.1; P26447; Q6ICP8,S100A4,Vitamin D receptor pathway,ENSG00000196154,,1,0,1.087,0.422,1.149,0.61,0.329,0.42,1,1,1,1,1,1,117,127.1,49.4,172.4,105.1,56.7,72.4,75.87,81.42,101.99,49.23,68.28,84.36,96.09,7562302.455,10796078.28,650778.6494,10765205.08,1638568.874,926543.5684,1269069.489,7993189.107,11620441.29,5635775.421,566272.3451,2265144.259,10429442.3,12860442.04,4824498.531,1012172.364,1307452.301,16709667.9,11687147.1,10609839.99,1485379.882,3180887.45,989798.3188,15624937.1,2002922.037,933061.4962,16231000.73,9372676.245,8967032.22,2755896.886,7768163.42,9619650.238,3926666.886,14032628.18,7390885.736,5353508.83,17781355.28,10401653.13,14691399.52,10714800.29,5863873.844,2900475.683,3689998.062,4579714.822,1353189.496,1844490.633,7555666.47,15449048.26,8549643.891,10850231.34,2212149.36,2611662.787,3145334.906,2306905.324,3185332.904,637300.0555,12386867.87,8990676.275,12345619.34,3606956.484,3930964.685,7278590.923,4154281.778,514359.6272,9751994.32,2701003.96,22759802,17324424.92,3931709.757,High,High,High,High,High,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,High,High,High,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,Peak Found,High,High,High,High,High,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,Peak Found,Peak Found,High,High,High,High,Peak Found,High,High,Peak Found,High,Peak Found,High,High,High,High,High,High,High,High,Peak Found,High,Peak Found,High,High,High,1
FALSE,High,Master Protein,NP_683695.1,short-chain dehydrogenase/reductase family 9C member 7 [Homo sapiens],0.002,24.397,23,8,53,8,313,35.2,9.16,40,8,other metabolic processes,other cell component,other molecular function,Pf00106,121214,B3KVB4; hsa:121214; NP_683695.1; Q8NEX9,SDR9C7,,ENSG00000170426,The canonical retinoid cycle in rods (twilight vision),1,0,2.817,2.291,0.676,1.511,1.911,3.642,1,1,1,1,1,1,55.3,155.9,126.8,44.9,67.8,85.8,163.5,136.94,58.48,99.87,108.58,147.94,110.1,97.6,,854162.1913,,161940.193,,78126.01743,,1304896.656,6759910.394,1817792.173,,,,,,,1989932.767,5014587.258,1207103.894,4443636.914,,575739.6883,,3009230.241,,,1400197.656,3554508.669,10039705.53,1944884.252,882328.618,,,,,569249.6026,643321.3128,830627.3665,5002652.149,1534720.58,607456.006,217511.8105,,,,197523.6571,2753483.463,4026227.234,15368578.69,583398.7535,276914.2656,,,655814.5955,1796945.978,,1489805.507,5354135.641,9951208.529,8285671.875,246915.9969,,,,,,4696622.579,9545551.277,2070009.889,Not Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,Not Found,Peak Found,High,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Not Found,Not Found,Peak Found,Not Found,High,Not Found,Not Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Peak Found,High,Peak Found,High,Peak Found,Peak Found,Not Found,Not Found,High,Peak Found,Peak Found,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,High,Not Found,High,High,High,High,Peak Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,High,High,Peak Found,1
FALSE,High,Master Protein,NP_005708.1,actin-related protein 2/3 complex subunit 5 isoform 1 [Homo sapiens],0.002,24.359,50,7,175,6,151,16.3,5.67,392.29,7,cell organization and biogenesis;other biological processes,non-structural extracellular;cytosol;cytoskeleton;nucleus;other cell component,cytoskeletal activity,Pf04699,10092,A6NEC4; hsa:10092; NP_005708.1; O15511; Q6PG42,ARPC5,Pathogenic Escherichia coli infection; Regulation of actin cytoskeleton,ENSG00000162704,Regulation of actin dynamics for phagocytic cup formation; FCGR3A-mediated phagocytosis; RHO GTPases Activate WASPs and WAVEs; Neutrophil degranulation; Clathrin-mediated endocytosis; EPHB-mediated forward signaling,8,1,1.028,1.236,1.616,1.225,1.209,0.885,1,1,1,1,1,1,67.3,69.2,83.2,111.2,136.3,134.4,98.4,71.52,85.98,88.17,71.21,72.73,86.9,85.62,6588867.985,9075089.078,805756.0771,4682899.002,3135400.964,2141313.49,1793953.653,8682135.512,11790641.91,13751310.52,1941935.811,4074256.684,1289416.484,8004213.199,19047350.18,2686784.897,2532478.138,12588074.42,20785076.96,18096603,2342788.253,11627174.2,3085687.359,6866173.32,6189622.532,758016.5136,12195641.45,13222119.85,27228110.12,3115974.347,18511924.82,6569000.279,2951533.095,9182043.221,7374741.782,5909157.551,13828418.7,13845712.8,29557883.03,24847028.3,2907097.821,10665478.79,,14420671.17,29046002.22,2433716.343,7002799.425,21992032.52,17912552.72,8779376.784,2171335.068,17339604.81,1284831.77,14880320.11,6795895.431,1123791.279,14700824.39,11546061.48,32856642.32,12158581.96,4579881.033,1460828.042,8870261.707,22267466.3,4010106.949,7440761.809,19166678.93,29699498.5,809994.6365,High,High,Not Found,High,Peak Found,High,Peak Found,High,High,High,High,High,Peak Found,High,Peak Found,High,Peak Found,High,High,High,High,High,High,Peak Found,High,Peak Found,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Peak Found,High,High,High,Peak Found,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,1
FALSE,High,Master Protein,NP_008855.1,serine/arginine-rich splicing factor 1 isoform 1 [Homo sapiens],0.002,24.271,31,8,53,8,248,27.7,10.36,37.77,8,cell organization and biogenesis;RNA metabolism OR transcription;other metabolic processes;transport;developmental processes;other biological processes,nucleus;other cell component,nucleic acid binding activity;other molecular function,Pf00076,6426,B2R6Z7; D3DTZ3; hsa:6426; NP_008855.1; Q07955; Q13809,SRSF1,mRNA processing,ENSG00000136450,Transport of Mature mRNA derived from an Intron-Containing Transcript; mRNA 3'-end processing; RNA Polymerase II Transcription Termination; mRNA Splicing - Major Pathway; mRNA Splicing - Minor Pathway,7,0,0.961,1.085,0.281,0.442,0.254,0.305,1,1,1,1,1,1,128.5,123.4,139.4,154.3,68.2,39.2,47.1,141,56.57,95.67,87.59,99.8,91.75,109.07,2291315.059,5309116.092,8045.515395,25476224.78,6897537.616,256820.3714,5430567.262,2751288.584,3084796.231,1323001.484,2655641.732,4914915.692,,1669449.339,,406850.583,1351997.932,2949305.862,3115084.736,4377910.651,1739305.824,8272231.295,,425726.6264,3205744.239,379370.439,3439788.271,3117223.611,11056254.11,3737008.037,10074984.63,529033.7509,,1378256.011,3519445.036,845373.761,12560402.38,3721023.645,7385320.531,2858081.404,3262130.815,888426.0786,11122.95418,1492932.346,1429598.316,846118.8391,1546024.503,2952241.74,8445569.354,2157707.362,,470923.5144,1495367.553,764207.5846,528141.2292,393176.2128,2829872.848,2618399.651,5194940.119,752927.4684,1722716.915,930309.0837,1226753.909,487104.9138,353441.8497,382730.3025,3493865.877,6112886.985,1571869.139,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,High,Not Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Not Found,Peak Found,Peak Found,Peak Found,High,High,Peak Found,High,Peak Found,Peak Found,High,Peak Found,Peak Found,Peak Found,High,High,High,Not Found,Peak Found,Peak Found,Peak Found,High,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,1
